oa_code,LOAC_supgrp_cd,KMeans_60pca,Queens_SFCM_60kvars,KNN8_SFCM_60kvars,MDT_SFCM_60kvars,Queens_SFCM_60pca,KNN8_SFCM_60pca,MDT_SFCM_60pca,Queens_GCN_167zscores,KNN8_GCN_167zscores,MDT_GCN_167zscores,Queens_GSCN_MeanAgg_167zscores,Queens_GSCN_MeanAgg_60kvars,Queens_GSonly_MeanAgg_167zscores,KNN8_GSCN_AttentionalAgg_167zscores,KNN8_GSCN_MaxPoolingAgg_167zscores,KNN8_GSCN_MaxPoolingAgg_167zscores_RW8,KNN8_GSCN_MaxPoolingAgg_167zscores_RW28,KNN8_GSCN_MeanAgg_167zscores,KNN8_GSCN_MeanAgg_60kvars,KNN8_GSCN_MeanPoolingAgg_167zscores,KNN8_GSonly_MeanAgg_167zscores,KNN8_Att2Vec_167zscores,KNN8_Node2Vec_167zscores,MDT_GSCN_MeanAgg_167zscores,MDT_GSCN_MeanAgg_60kvars,Queens_NAGAE_d1,KNN8_NAGAE_d1,MDT_NAGAE_d1,Queens_NAGAE_d2,KNN8_NAGAE_d2,MDT_NAGAE_d2
E00001243,F,7,4,4,6,0,0,0,1,4,2,0,6,2,6,7,5,7,0,3,1,0,1,2,6,2,0,0,3,4,5,7
E00001244,H,2,4,6,6,6,6,0,1,4,2,0,5,2,4,6,3,4,5,3,4,0,1,2,2,2,0,0,3,4,5,7
E00001245,E,5,4,4,6,0,0,0,3,0,0,0,7,2,6,7,5,7,0,4,1,0,7,7,4,0,0,0,6,0,5,7
E00001246,E,5,4,4,6,0,0,0,3,0,0,0,0,2,6,7,3,5,1,4,3,0,7,7,4,5,0,0,6,0,5,7
E00001247,F,1,4,4,6,6,6,0,1,4,2,0,4,2,4,6,3,5,5,3,4,0,1,1,6,2,0,7,3,4,5,7
E00001248,E,1,4,4,6,0,0,0,3,0,0,0,0,2,6,7,5,7,1,6,1,0,7,7,4,5,0,0,6,0,5,7
E00001249,H,2,6,6,7,6,6,6,1,4,2,0,3,2,4,6,3,5,5,3,4,0,1,2,6,2,4,7,3,4,6,2
E00001250,F,7,4,4,6,0,0,0,1,4,2,0,5,2,6,7,5,7,0,3,1,0,1,2,6,3,0,0,3,0,5,7
E00001251,E,1,4,4,6,0,0,0,1,4,2,0,6,2,6,7,5,7,5,6,1,0,7,7,4,5,0,0,6,0,5,7
E00001252,G,1,4,4,6,0,0,0,3,4,2,0,6,2,6,7,5,1,1,4,3,0,5,7,7,3,0,0,6,4,5,7
E00001253,H,2,6,6,7,6,6,6,1,4,2,0,3,2,4,6,3,1,5,1,4,0,1,2,6,2,4,7,3,4,6,7
E00001254,H,2,6,6,7,6,6,6,1,4,2,0,3,2,4,6,3,3,5,3,4,0,1,2,6,2,4,7,3,4,6,7
E00001255,C,2,4,4,6,0,0,0,1,4,2,0,5,2,2,6,3,5,0,3,1,0,1,2,6,2,0,0,3,4,5,7
E00001256,C,3,5,5,5,7,6,0,1,4,2,0,5,2,2,1,1,4,3,4,2,0,4,5,0,3,0,1,3,1,5,7
E00001257,H,2,6,6,6,0,0,0,1,4,2,5,5,2,2,6,3,5,5,3,1,0,1,2,6,2,0,0,3,4,5,7
E00001258,C,7,5,5,5,0,0,0,1,4,2,0,5,2,2,7,5,7,0,4,1,0,4,2,4,3,0,0,7,1,5,7
E00001259,C,3,5,4,5,0,0,0,1,4,2,0,6,2,2,1,1,2,3,1,3,0,4,5,7,3,0,0,3,1,5,7
E00001260,G,0,0,0,5,3,3,3,5,7,7,6,4,2,3,2,6,1,4,4,3,0,2,4,1,3,0,1,6,1,5,7
E00001261,F,7,4,4,6,0,0,0,1,4,2,0,1,2,6,7,5,7,0,3,1,0,1,2,6,2,0,0,3,4,5,7
E00001262,H,2,6,4,6,6,0,0,1,4,2,5,5,2,4,6,3,5,0,3,4,0,1,2,6,2,0,0,3,4,5,7
E00001263,F,2,4,4,6,6,6,0,1,4,2,5,5,2,2,6,3,5,0,3,1,0,1,2,6,2,0,7,3,4,5,7
E00001265,F,7,4,4,6,0,0,0,1,4,2,0,5,2,6,7,5,6,0,3,1,0,1,2,6,2,0,0,3,4,5,7
E00001266,A,1,4,4,6,6,6,0,4,4,2,5,4,2,1,7,5,7,5,3,1,0,5,7,6,2,0,0,2,4,5,3
E00001267,F,7,4,4,6,0,0,0,1,4,2,5,5,2,6,7,5,7,0,3,1,0,1,2,6,1,0,7,3,4,5,7
E00001268,F,2,4,4,6,0,0,0,1,4,2,5,4,2,2,7,5,7,0,1,1,0,1,2,6,2,0,7,3,4,5,7
E00001269,C,7,4,4,5,0,0,0,1,4,2,5,4,2,1,7,5,7,0,4,1,0,1,2,6,3,0,0,3,4,5,7
E00001270,G,5,4,4,5,0,0,3,5,7,7,6,6,2,3,4,7,4,3,4,3,0,4,6,1,3,0,0,7,1,5,5
E00001271,F,2,4,4,6,6,0,0,4,4,2,5,5,2,2,6,3,5,0,3,1,0,1,2,6,2,0,1,3,1,5,7
E00001272,A,0,0,0,6,3,7,0,5,7,0,6,6,2,3,2,6,3,4,4,5,0,2,4,1,3,0,1,6,1,5,7
E00001273,C,3,5,5,6,6,7,0,1,4,2,0,1,2,2,6,3,7,5,3,1,0,1,5,0,3,0,1,3,4,5,7
E00001274,F,2,4,4,6,0,0,0,1,4,2,5,5,2,2,6,3,5,0,3,1,0,1,2,6,2,0,0,3,1,5,7
E00001275,F,7,4,4,5,0,0,0,4,4,2,5,4,2,2,7,5,7,0,4,1,0,1,0,6,3,0,0,3,1,5,7
E00001276,H,2,5,5,6,6,7,0,1,4,2,0,3,2,2,6,3,5,5,3,4,0,1,2,2,2,0,1,3,1,5,7
E00001277,F,7,4,4,6,0,0,0,1,4,2,5,1,2,2,6,3,5,0,3,1,0,1,2,6,3,0,7,3,4,5,7
E00001278,C,3,5,5,5,7,7,0,1,4,2,0,1,2,2,1,1,2,1,4,2,0,4,5,6,3,0,1,7,1,5,3
E00001279,B,0,0,0,6,3,3,7,6,7,7,6,7,2,3,2,6,3,4,0,5,0,2,4,1,3,1,1,6,5,5,7
E00001280,G,3,5,5,5,7,7,7,1,4,2,0,6,2,3,1,1,2,1,4,2,0,5,7,7,3,0,1,2,1,5,3
E00001281,G,5,0,0,6,7,7,0,5,7,7,5,6,2,3,3,0,0,3,4,3,0,7,7,3,3,0,1,6,1,5,7
E00001282,C,3,5,5,5,6,6,0,1,4,2,0,1,2,2,6,3,5,5,4,2,0,4,1,0,3,0,7,3,4,5,7
E00001283,C,7,4,5,5,0,0,0,1,4,2,0,5,2,2,7,5,7,0,4,1,0,1,2,6,0,0,0,3,1,5,7
E00001284,F,7,4,4,6,0,0,0,2,4,2,0,5,2,2,7,5,7,0,3,1,0,1,2,6,2,0,7,3,4,5,7
E00001285,H,2,5,5,6,6,6,0,1,4,2,0,1,2,2,6,3,5,5,3,4,0,1,5,2,5,0,1,3,1,5,7
E00001286,G,5,5,4,6,0,0,0,3,0,0,5,4,2,3,3,0,0,6,4,3,0,7,7,4,4,0,0,6,1,5,7
E00001288,C,7,5,5,5,0,0,0,1,4,6,0,5,2,2,1,1,2,3,4,1,0,4,2,5,3,0,0,3,1,5,7
E00001289,C,2,5,5,6,6,0,0,1,4,2,0,1,2,2,6,3,5,5,3,4,0,4,5,0,3,0,1,3,1,5,7
E00001290,C,3,5,5,5,0,0,7,1,4,2,0,1,2,2,6,3,5,5,4,2,0,1,1,0,0,0,0,3,1,5,7
E00001291,G,3,5,5,6,0,0,0,5,7,7,5,4,2,3,7,5,7,3,4,3,0,7,7,4,3,0,0,1,1,5,7
E00001292,C,2,4,4,6,0,0,0,1,4,2,5,4,2,2,6,3,5,5,1,1,0,1,2,6,3,0,0,3,1,5,7
E00001293,C,3,5,5,5,0,0,0,1,4,1,0,1,2,2,6,3,5,0,4,1,0,4,5,6,3,0,0,3,1,5,7
E00001294,G,4,5,0,5,7,3,3,5,7,7,6,4,2,3,4,7,4,4,4,3,0,4,4,1,3,0,5,2,1,5,5
E00001295,F,2,4,4,6,6,6,0,1,4,2,0,5,2,6,6,3,5,5,3,1,0,1,1,6,2,0,7,3,4,5,7
E00001296,H,2,6,6,6,6,6,0,1,4,2,0,3,2,4,6,3,5,5,3,4,0,1,2,2,2,0,7,3,4,5,7
E00001297,H,2,6,6,6,6,6,0,1,4,0,5,3,2,4,6,3,5,0,3,4,0,1,2,6,2,0,7,3,4,5,7
E00001298,H,2,6,6,6,6,6,0,1,4,2,5,3,2,4,6,3,6,5,1,4,0,1,2,2,2,0,7,3,4,5,7
E00001299,C,7,5,4,6,6,0,0,1,4,2,0,4,2,6,7,5,7,0,4,1,0,1,2,4,1,0,7,3,4,5,7
E00001300,H,2,6,6,6,6,6,0,1,4,2,0,3,2,4,6,3,3,0,3,4,0,1,2,6,2,0,0,3,4,5,7
E00001301,H,2,6,6,6,6,6,0,1,4,2,5,5,2,4,6,3,5,0,3,1,0,1,2,6,2,0,0,3,4,5,7
E00001302,F,2,4,4,6,0,0,0,1,4,2,0,4,2,6,7,5,7,0,3,1,0,1,2,6,2,0,0,3,0,5,7
E00001303,H,2,6,4,6,6,6,0,1,4,2,0,3,2,4,6,3,5,5,3,4,0,1,2,6,2,0,0,3,4,5,7
E00001304,F,7,4,4,6,6,0,0,1,4,2,0,6,2,6,7,5,4,5,3,1,0,1,2,6,2,0,0,3,4,5,7
E00001305,H,2,6,4,6,6,6,0,1,4,2,5,5,2,1,7,5,6,5,3,1,0,1,2,6,2,0,0,3,4,5,7
E00001306,F,7,4,4,6,0,0,0,1,4,2,5,6,2,2,7,5,7,0,5,1,0,7,0,4,0,0,0,3,4,5,7
E00001307,H,2,6,6,6,6,6,0,1,4,2,0,3,2,4,6,3,5,5,3,4,0,1,2,2,2,4,7,3,4,5,7
E00001308,F,2,6,6,6,6,6,0,1,4,2,0,5,2,4,6,3,5,0,3,1,0,1,2,6,2,4,7,3,4,5,7
E00001309,F,7,4,4,6,6,6,0,1,4,5,5,0,2,1,7,5,7,0,4,1,0,1,2,6,2,0,0,3,4,5,7
E00001310,D,5,4,4,6,0,0,0,1,4,2,0,7,2,6,7,5,7,6,6,3,0,7,0,1,6,0,0,6,4,5,7
E00001311,H,2,6,6,6,6,6,0,1,4,2,5,5,2,4,6,3,5,0,3,1,0,1,2,6,2,4,7,3,4,5,7
E00001312,H,2,4,4,6,6,6,0,1,4,2,0,3,2,2,6,3,7,5,3,4,0,1,2,2,2,0,0,3,4,5,7
E00001313,H,2,6,4,6,6,6,0,1,4,2,0,5,2,1,7,5,7,0,3,1,0,1,2,6,2,4,7,3,4,5,7
E00001314,F,7,4,4,6,6,0,0,1,4,2,5,4,2,1,7,5,7,0,3,1,0,1,2,6,2,0,0,3,4,5,7
E00001315,B,1,4,4,6,0,0,0,1,4,2,0,0,2,1,3,0,6,7,0,3,0,7,7,1,3,0,0,6,4,5,7
E00001316,A,3,6,4,6,6,6,0,1,4,2,0,6,2,6,1,1,2,1,4,2,0,4,4,7,1,4,7,6,4,5,7
E00001317,C,3,7,7,6,7,7,0,6,2,3,0,1,2,6,1,1,4,1,4,2,0,4,5,0,3,4,7,6,4,5,7
E00001318,G,3,4,4,6,0,0,0,1,4,2,5,6,2,1,3,0,0,7,4,3,0,7,7,1,3,0,7,6,4,5,7
E00001319,C,3,5,7,6,7,7,0,1,4,6,0,6,2,2,1,1,2,1,4,2,0,4,1,5,3,4,7,3,4,5,7
E00001320,H,2,4,4,6,6,6,0,1,4,2,0,3,2,4,6,3,5,5,3,4,0,1,2,2,2,0,0,3,4,5,7
E00001321,H,2,6,4,6,6,6,0,1,4,2,0,1,2,4,6,3,5,5,3,4,0,1,2,0,2,4,7,3,4,5,7
E00001322,G,3,7,7,6,7,7,0,6,2,3,0,6,2,6,1,1,2,1,4,3,0,2,4,7,3,6,1,6,1,5,7
E00001323,H,2,6,6,6,6,6,0,1,4,2,0,5,2,4,6,3,5,5,3,4,0,1,2,2,2,0,0,3,1,5,7
E00001324,C,3,4,5,6,6,7,0,1,4,2,0,5,2,6,6,3,5,5,4,1,0,1,1,0,3,4,1,3,4,5,7
E00001325,C,3,5,5,6,7,7,0,6,2,6,0,5,2,6,1,1,2,1,1,3,0,4,1,7,3,0,1,7,1,5,7
E00001326,H,2,6,6,6,6,6,0,7,4,2,0,3,2,4,6,3,5,5,3,4,0,1,2,2,2,4,7,3,4,5,7
E00001327,F,3,4,4,6,0,7,0,4,4,2,0,4,2,6,1,1,2,1,4,1,0,4,5,7,3,4,1,3,1,5,7
E00001328,A,3,7,4,6,7,7,0,6,2,3,0,5,2,6,1,1,2,5,4,1,0,4,1,6,3,0,1,3,1,5,7
E00001329,G,3,7,0,6,7,7,7,5,7,4,0,6,2,6,1,1,2,4,4,3,0,2,4,1,3,6,1,6,1,0,7
E00001330,H,2,6,6,6,6,6,0,1,4,3,0,5,2,4,6,3,5,5,3,4,0,1,2,2,2,4,1,3,4,5,7
E00001331,A,1,4,7,6,7,7,0,2,4,7,0,6,2,1,3,0,4,1,4,3,0,5,7,7,3,0,1,6,1,5,7
E00001332,G,5,4,4,6,0,0,0,3,0,0,5,6,2,1,3,0,0,1,0,3,0,7,0,3,3,0,0,6,0,5,7
E00001333,F,7,4,4,6,0,0,0,1,4,2,0,6,2,6,7,5,1,0,3,1,0,7,1,6,2,0,0,3,0,5,7
E00001334,F,7,4,4,6,0,0,0,3,0,0,0,0,2,6,7,5,7,0,6,1,0,7,0,4,3,0,0,6,0,5,7
E00001335,G,5,4,4,6,0,0,0,1,4,2,0,6,2,2,1,1,5,1,4,3,0,4,6,1,3,4,7,4,4,5,7
E00001336,H,2,6,6,6,6,6,0,1,4,2,0,5,2,4,6,3,3,5,3,4,0,1,2,2,2,4,7,3,4,5,7
E00001337,H,2,6,6,6,6,6,0,1,4,2,0,5,2,4,6,3,1,5,3,4,0,1,2,0,1,4,7,3,4,5,7
E00001338,H,2,6,4,6,6,6,0,1,4,2,0,4,2,4,6,3,3,5,1,4,0,1,2,6,2,4,0,3,4,5,7
E00001339,H,2,4,4,6,0,6,0,1,4,2,0,1,2,4,6,3,5,5,3,4,0,1,2,0,1,0,0,3,4,5,7
E00001340,H,2,6,6,6,6,6,0,1,4,0,0,1,2,4,6,3,5,5,3,4,0,1,2,2,0,4,7,3,4,5,7
E00001341,H,2,6,6,6,6,6,0,1,4,2,0,1,2,4,6,3,5,5,3,4,0,1,2,2,1,4,7,3,4,5,7
E00001342,F,7,4,4,6,6,6,0,1,4,2,0,6,2,6,7,5,7,0,4,1,0,4,1,4,7,4,7,3,4,5,7
E00001343,A,2,6,4,6,6,6,0,1,4,2,0,5,2,4,6,3,5,5,3,4,0,1,2,0,3,4,0,3,4,5,7
E00001344,H,2,6,4,6,6,6,0,1,4,2,0,5,2,4,6,3,5,5,3,4,0,1,2,2,7,4,0,3,4,5,7
E00001345,H,2,6,6,6,6,6,0,1,4,2,0,1,2,4,6,3,5,5,3,4,0,1,2,2,2,4,7,3,4,5,7
E00001346,H,2,6,6,6,6,6,0,1,4,2,0,1,2,4,6,3,5,5,3,4,0,1,2,2,0,4,7,3,4,6,7
E00001347,H,2,6,6,6,6,6,0,1,4,2,0,3,2,4,6,3,5,5,3,4,0,1,2,2,2,4,7,3,4,5,7
E00001348,H,2,6,6,6,6,6,0,1,4,2,0,3,2,4,6,3,5,5,7,4,0,1,2,2,2,4,7,3,4,5,7
E00001349,H,2,6,6,6,6,6,0,1,4,0,0,5,2,4,6,3,5,5,2,4,0,1,2,6,2,4,7,3,4,5,7
E00001350,F,7,4,4,6,0,0,0,3,0,0,5,6,2,1,7,5,7,0,4,1,0,7,0,4,4,0,0,1,1,5,7
E00001351,G,1,0,0,6,2,7,0,5,7,7,0,6,2,6,1,1,4,4,4,5,0,5,7,7,3,0,0,6,1,5,7
E00001352,F,7,4,4,6,0,0,0,3,0,3,5,4,2,1,7,5,7,0,6,1,0,7,0,4,2,0,0,6,1,5,7
E00001353,F,7,4,4,6,0,0,0,1,4,2,5,4,2,2,7,5,4,0,7,1,0,1,2,6,5,0,0,3,4,5,7
E00001354,G,4,0,4,6,0,0,0,3,0,4,5,6,2,1,4,7,4,0,4,3,0,4,6,4,1,0,0,3,1,5,7
E00001355,H,2,6,4,6,0,0,0,1,4,2,0,1,2,2,6,3,3,0,3,4,0,1,2,6,2,0,0,3,1,5,7
E00001356,F,1,4,4,6,0,0,0,3,0,6,5,4,2,1,7,5,7,5,6,1,0,7,7,4,2,0,0,6,1,5,7
E00001357,E,5,2,2,6,2,0,0,3,0,0,5,6,2,3,3,0,0,0,6,3,0,7,0,3,3,0,0,3,1,5,7
E00001358,F,5,4,4,6,0,0,0,3,0,0,5,0,2,1,7,5,3,0,6,1,0,7,0,4,3,0,0,7,1,5,7
E00001359,E,1,2,2,6,0,0,0,3,0,0,5,7,2,1,7,5,7,0,6,1,0,7,7,4,1,0,0,6,1,5,7
E00001360,H,2,6,4,6,0,0,0,1,4,2,5,5,2,2,6,3,5,0,3,1,0,1,2,6,4,0,0,3,1,5,7
E00001361,G,5,0,0,6,0,2,0,5,7,7,5,6,2,3,3,0,0,7,0,3,0,7,6,3,7,0,0,6,1,5,7
E00001362,H,2,6,6,6,6,0,0,6,4,2,0,3,2,2,6,3,5,0,3,4,0,1,2,6,2,0,0,3,4,5,7
E00001363,H,2,6,6,6,0,0,0,1,4,2,0,5,2,2,6,3,5,0,3,4,0,1,2,6,1,0,0,3,4,5,7
E00001364,H,2,6,6,6,0,0,0,1,4,4,5,1,2,2,6,3,5,0,3,4,0,1,2,6,2,0,0,3,4,5,7
E00001365,H,2,6,4,6,6,0,0,1,4,1,5,5,2,2,6,3,7,0,3,1,0,1,2,6,2,0,0,3,4,5,7
E00001366,H,7,4,4,6,0,0,0,1,4,2,5,5,2,2,6,3,6,0,3,1,0,1,2,6,2,0,0,3,1,5,7
E00001367,H,2,6,6,6,6,6,0,1,4,2,0,3,2,2,6,3,5,5,3,1,0,1,2,6,2,4,0,3,4,5,7
E00001368,H,2,6,6,6,6,6,0,1,4,2,0,5,2,4,6,3,5,0,3,4,0,1,2,6,2,4,7,3,4,6,7
E00001369,H,2,6,6,6,6,6,0,6,4,2,0,5,2,4,6,3,5,0,3,1,0,1,2,6,2,4,0,3,4,5,7
E00001370,H,2,6,6,6,6,6,0,1,4,4,5,1,2,2,6,3,5,5,3,4,0,1,2,2,2,4,7,3,4,6,7
E00001371,F,2,4,4,6,0,6,0,1,4,2,0,6,2,1,7,5,7,0,7,1,0,1,2,4,2,0,0,3,4,5,7
E00001372,H,2,6,6,6,6,6,0,1,4,2,0,3,2,4,6,3,0,5,3,4,0,1,2,2,2,4,7,3,4,6,7
E00001373,F,7,4,4,6,0,0,0,5,7,7,5,4,2,1,7,5,7,0,4,3,0,7,7,4,7,0,0,3,1,5,7
E00001374,H,2,6,6,6,6,6,0,1,4,2,5,3,2,4,6,3,5,5,3,4,0,1,2,2,2,0,0,3,4,5,7
E00001375,H,2,6,6,6,6,6,0,1,4,2,5,4,2,2,6,3,5,0,3,1,0,1,2,6,2,4,7,3,4,5,7
E00001376,F,7,4,4,6,0,0,0,1,4,2,5,4,2,2,7,5,5,0,2,1,0,1,2,6,3,0,0,3,1,5,7
E00001377,F,1,4,4,6,0,0,0,1,4,2,0,4,2,1,7,5,7,5,6,1,0,5,7,4,5,0,0,6,1,5,7
E00001378,F,7,4,4,6,0,0,0,1,4,3,0,6,2,6,6,3,5,0,1,4,0,1,2,0,3,0,0,3,1,5,7
E00001379,G,4,4,4,6,7,7,0,5,7,7,6,6,2,2,4,7,4,4,7,3,0,4,5,7,3,0,0,6,1,5,7
E00001380,H,2,6,6,6,6,6,0,1,4,2,5,3,2,4,6,3,5,0,3,1,0,1,2,6,2,0,7,3,4,5,7
E00001381,H,2,6,6,6,6,6,0,7,4,2,5,5,2,4,6,3,1,0,1,1,0,1,2,2,2,0,0,3,4,5,7
